1496	1014	79
150	340	51
227	2803	2832
735	1360	683
822	8657	829
406	188	1305
1850	8718	817
786	1104	874
763	65	236
192	2586	1407
437	294	175
1434	14535	641
595	947	2332
1875	1378	304
1462	436	1238
1130	969	56
315	511	172
1411	3302	78
72	329	32
2053	4319	431
1174	1369	557
249	209	287
1885	17383	119
586	8333	34
1024	324	731
781	681	234
1833	1596	174
1755	16457	158
1686	227	1803
2096	4115	732
994	89	169
2007	383	2241
417	302	744
1224	582	66
684	468	562
919	632	269
1233	67	14122
1658	13739	1631
582	1551	1560
10	423	845
1484	4346	1226
5	211	222
265	2429	398
1265	441	319
1820	544	76
1152	12712	162
715	7930	195
2051	1957	1
1965	2392	179
278	1459	345
34	220	394
763	7775	328
293	5315	139
1149	429	11
1824	4618	95
1449	250	69
1411	173	70
1641	1826	222
602	953	169
640	227	2214
2095	17982	76
2020	333	118
325	1788	190
1288	96	159
1159	537	319
1527	1048	1488
65	1862	150
1537	300	114
1912	2179	464
1206	13110	460
266	1795	60
1299	4135	137
622	1119	385
89	190	573
891	2961	189
1337	903	346
1399	67	16
1421	14459	82
1420	932	103
1815	11900	557
757	1052	5
443	2300	9348
1301	3206	265
1060	769	985
1223	7643	975
1899	537	960
1083	1872	280
1475	5216	42
1506	1151	846
686	1151	1034
1798	16722	26
1375	152	453
853	909	999
2020	548	160
154	2956	22
1582	4191	220
1442	805	933
693	9314	151
1955	1633	32
525	209	798
1689	609	293
1204	13092	290
943	1400	109
175	3606	1127
1483	300	216
649	957	77
1233	1464	1737
1604	1714	470
500	3521	61
1677	496	1380
164	1643	28151
1118	233	397
854	2586	100
1711	289	931
1921	15995	1098
613	7411	7
1302	1048	172
321	5670	52
1704	16147	15
1410	14387	135
1357	1220	331
664	440	353
1905	1171	155
1973	1300	1045
1647	2813	106
398	709	203
123	768	2643
1228	6048	499
229	527	3
1732	6167	9
404	4824	37
1925	816	229
769	1791	1261
1826	288	447
1462	207	172
1216	540	1091
1969	1839	370
1839	16950	90
1538	1947	17
1924	7759	1443
1743	1541	1524
516	7679	545
54	523	1160
1010	5841	4
13	527	4
1515	5535	563
392	291	118
544	7194	241
1235	599	282
1822	857	38
79	1475	41
95	302	144
2020	425	351
587	152	242
818	489	397
909	1810	42
1558	289	41
31	1083	55
1821	323	122
210	1791	175
382	6344	516
1864	17219	22
98	788	47
1891	2699	49
1552	479	1
1068	534	343
495	288	188
1833	292	373
413	288	243
1427	14511	355
651	8900	107
1976	2300	1363
152	324	345
1122	12477	40
1456	14632	856
1505	6524	1036
55	425	757
1296	920	134
1855	2133	171
1233	3193	943
897	8216	123
793	10074	323
618	383	187
1769	709	63
27	969	108
1688	173	160
154	1339	16
1536	1347	128
1467	455	12258
168	3690	471
565	190	322
1646	294	374
249	1020	253
1294	292	30
1084	3259	848
704	2906	34
314	5587	691
1820	89	1169
252	4811	582
1625	1907	6
1404	612	829
1692	1383	315
126	316	163
1378	863	187
1976	17980	437
2038	328	125
1900	1083	694
1563	15342	5
34	225	1075
2044	8706	96
32	1107	128
1790	858	202
971	306	124
1982	492	176
124	3054	88
1479	814	142
30	1049	267
478	7330	746
968	1964	1406
767	4156	166
2015	40	564
1745	217	313
754	851	322
1244	13418	978
1225	54	37
143	992	912
428	76	1236
1607	466	357
666	3454	330
1488	843	22
359	6067	375
1507	15111	31
1444	14588	1236
466	461	215
1950	3057	365
1007	11782	43
1279	1747	187
1280	10080	1020
257	18	137
1363	536	947
55	331	648
1278	352	158
887	3421	74
271	299	590
1413	525	335
1949	1515	274
1442	4103	762
478	932	1106
1305	300	1803
609	466	1213
124	504	109
951	153	957
2092	609	158
1427	8149	420
57	1681	23
94	72	135
1554	1426	431
391	2940	557
1809	489	235
1110	1263	244
405	6562	1893
547	858	146
1035	11907	2
848	440	465
614	4179	800
120	2982	14
1101	1745	450
1514	3413	161
821	5423	450
1030	11856	692
273	1853	358
460	418	1875
1845	2498	217
1188	526	2311
801	10146	5
548	7924	72
667	461	494
972	1423	584
916	479	231
2035	18338	358
278	167	121
502	257	795
1996	718	449
13	525	6
787	3082	63
2	76	2382
1798	84	27
1147	2006	132
202	607	71
318	298	6768
993	11615	66
1230	1783	9
607	8344	199
671	240	91
842	10562	178
909	540	503
226	67	200
471	599	227
26	933	493
967	3743	350
148	429	430
1976	2312	706
1904	15038	278
1395	416	117
1312	13772	56
1764	1369	222
938	3859	696
1937	377	487
921	11033	1527
1411	316	96
1518	857	481
994	348	188
1022	298	479
380	289	32135
949	11296	476
1234	55	769
722	461	1672
1303	227	176
2079	1201	207
1236	1179	3653
1024	3367	147
1720	1424	1213
1514	77	167
1717	291	915
94	203	1761
1479	9963	110
147	291	4725
1736	3575	585
202	4156	329
191	238	28
1926	2616	708
805	683	128
969	714	374
860	605	368
342	159	114
62	1802	58
741	540	559
1181	757	360
696	9348	444
1425	3319	295
690	352	1745
903	815	4549
1968	220	215
905	295	596
773	197	2932
1644	4161	27
1560	466	100
269	163	54
1120	311	48
349	3548	336
277	229	3002
861	1463	161
1102	289	170
3	106	354
1173	2136	1431
1174	952	1296
170	3722	1102
2091	16694	47
1872	5140	301
420	257	382
1247	4920	637
121	300	581
447	6980	163
622	163	260
2036	88	127
1795	548	174
778	3081	2035
662	3749	819
1465	182	1724
998	333	73481
760	2988	90
263	1014	860
75	89	1342
1506	199	1387
574	481	69
1676	858	402
520	7717	379
366	5890	799
148	3345	255
1549	539	43
1564	333	310
824	3469	28
1968	706	663
1894	8178	127
1757	914	563
395	1974	304
1914	15027	1005
2003	7079	162
243	423	800
382	6325	1119
568	5787	923
72	55	6
1504	8790	2324
877	3780	296
1381	511	76
136	290	150
2028	2681	98
1931	3373	57
1845	51	2303
1424	3026	262
420	6714	165
1261	5745	180
672	754	83
1424	1541	587
725	9552	177
1897	2179	1623
781	686	225
1088	898	640
1313	13454	447
1503	15071	81
250	188	334
1621	3413	66
1372	89	172
665	5237	71
978	11512	604
933	425	717
217	559	116
1062	1778	40
214	544	282
2100	16437	443
404	1863	72
1358	10833	1128
1704	3966	37
637	917	117
1164	7885	355
1213	153	449
307	5073	94
982	5348	91
2046	2038	141
703	349	6
60	1754	39
675	530	446
1838	229	275
1074	1079	100
26	956	165
1741	432	629
1782	4180	27
1388	2137	23
1329	3097	314
898	349	253
614	966	1009
1426	14496	73
26	953	184
27	965	157
656	1064	268
56	1651	681
1180	907	75
1136	2392	137
608	2351	15
2040	886	103
141	3265	106
964	227	465
2070	2346	3242
666	1412	317
1533	69	3666
497	300	838
1727	3273	701
441	226	127
2029	183	592
80	2205	6
1653	1062	187
1931	16525	35
1636	532	28
753	1803	1003
33	1134	347
1982	196	419
1188	1098	1213
919	546	298
1274	230	145
1654	15852	377
69	1973	176
240	302	105
174	2051	100
1166	12852	12
1629	163	5204
1431	5458	320
1070	1186	716
78	2153	210
649	2379	39
1857	507	393
1204	5353	215
1104	192	239
329	899	1987
1623	854	1006
1443	712	43
582	846	1135
2045	14693	1685
1053	331	448
1981	14359	195
153	423	149
1401	1444	207
312	393	442
84	25	77
1303	154	866
254	1046	465
57	1180	6000
844	5082	264
1808	468	383
1568	300	2564
13	461	3
297	2281	652
701	292	101
267	288	334
42	182	670
1477	14755	27
1360	2584	161
1518	15160	490
1067	8713	427
782	10011	87
1009	7187	20
226	4514	105
124	70	119
262	3901	111
1439	152	312
980	5350	131
2031	6428	6919
695	9333	138
508	7562	42
1990	1618	22
1424	6772	480
1362	3442	1201
1844	288	214
383	757	148
929	2179	114
606	815	703
571	466	1034
280	689	181
184	64	242
1202	4447	279
1804	540	205
2039	697	999
1256	13514	952
149	518	260
1557	748	912
1005	3707	404
1132	320	399
1028	5980	371
289	1672	301
200	1397	197
1867	17263	1
2019	1375	730
1222	302	905
1506	236	340
1080	635	1533
1892	1378	119
1126	1046	102
788	2554	185
912	4165	721
1589	15465	171
1815	316	396
310	306	219
769	173	1013
90	2458	103
779	9983	94
1979	292	589
87	2391	59
1231	5073	272
206	709	156
1864	580	24
589	325	367
91	1293	714
887	10835	80
1172	328	191
18	727	240
13	541	2
1353	503	491
367	536	2169
1558	502	44
243	67	5180
907	582	132
1655	1522	184
3	101	13176
1732	16374	9
1325	13888	284
1286	1396	477
1615	562	62
523	554	1
518	797	76
464	7189	117
1580	318	532
1822	16872	44
1491	225	333
410	4264	78
1604	500	186
1835	16937	34
968	2533	562
1283	456	988
55	1630	335
489	7408	116
179	318	68
649	2143	28
154	1672	11
1149	1122	13
1296	186	1511
2	74	2547
618	8622	102
1369	4767	47
447	747	325
698	9368	1186
1380	1914	358
2053	377	268
1349	199	48
2099	18718	132
1505	75	591
1699	378	161
529	7795	421
1607	498	521
2059	18463	343
540	72	4129
1011	499	1422
1469	475	58
581	3500	795
1956	3674	1206
570	1455	185
1023	3200	107
1101	12341	432
1330	1849	1191
609	333	508
762	190	50
951	5966	745
1909	17532	1766
1995	2676	5227
1484	805	302
1620	212	317
1233	1109	444
1010	5254	5
525	2794	479
132	257	101
749	291	671
1398	1686	518
2077	182	200
1718	3488	226
967	5313	257
946	5749	336
1413	302	1629
1478	257	1354
1581	3333	1155
467	4722	140
189	234	306
157	1807	67
2070	227	463
296	5391	4
1532	332	644
1151	495	124
1746	416	2366
1589	2586	152
604	592	1281
171	1400	113
794	959	60
704	9395	9
476	72	123
1736	67	602
546	1712	2580
907	9543	179
281	956	17
376	6279	21
817	10321	382
1600	535	995
1287	7925	174
895	1707	341
1311	485	119
1632	531	81
1710	16202	86
805	772	130
1872	228	224
40	1066	366
1726	67	392
1483	333	42
1509	190	742
1786	470	91
1106	3460	4151
58	681	4269
1915	1073	14
210	3046	1602
717	972	4891
177	854	539
1517	290	1147
1027	289	3310
863	4025	71
22	843	553
545	7	312
1544	291	131
718	3995	645
859	377	97
949	2203	1623
969	316	2364
286	378	571
587	6724	231
764	4620	1258
689	9282	11
135	2	1021
1540	4817	1440
1519	1910	91
1580	326	496
1289	2593	383
1244	429	1713
1463	14669	161
851	908	1247
1531	10742	272
42	1393	118
907	10969	174
1954	2083	158
995	299	7
1755	10359	164
986	377	3685
1393	14292	388
1170	1545	157
101	1853	4359
1063	3333	56
474	7313	144
1845	1369	151
874	170	276
57	475	64
952	898	54
1171	701	283
1564	543	248
303	1504	747
1517	332	1297
451	461	2635
1451	461	243
682	89	429
474	7306	186
1667	604	16
1768	486	119
575	486	208
1903	352	130
1686	464	367
159	90	917
847	288	111
163	1459	541
793	886	709
991	1412	332
110	2808	562
70	517	212
795	241	151
247	3873	120
316	2835	757
472	295	87
1693	295	1
366	603	541
1599	4826	384
1823	6120	437
486	157	11000
264	1464	960
1850	2022	357
1076	538	81
1712	978	762
217	2493	127
2078	8707	1301
1033	959	595
464	7182	306
249	333	424
1231	93	783
135	3198	514
871	1110	619
439	2921	829
1499	15015	551
552	7972	5
557	173	1045
678	2852	63
1108	9585	92
224	187	273
701	329	474
1707	1468	62
721	3258	318
1027	306	583
2072	13991	1799
1312	1378	44
530	7822	23
408	969	803
308	946	786
305	538	153
1642	5871	117
1564	300	874
1056	1461	1108
133	3173	132
1107	7639	598
1118	229	410
1989	18040	146
1704	11719	29
1902	498	1518
1883	17373	828
561	8082	1899
295	1513	284
1351	7868	292
1568	3378	1632
1924	17631	2519
875	318	321
1920	540	1082
1137	529	92
2031	288	8767
881	4375	184
2038	89	1443
213	250	324
842	10554	247
368	5150	1283
1991	5867	53
140	2632	427
2014	67	251
1705	604	727
1777	13206	560
1795	418	329
1483	6253	158
1148	1300	184
1947	233	170
1689	3068	215
243	70	422
1310	5314	2
174	3755	94
858	89	338
1728	190	1303
640	212	221
742	9730	37
4	190	208
1592	229	192
715	9513	210
1881	253	322
1478	423	1773
1978	4180	89
1759	779	746
1908	302	217
952	3795	74
1303	190	757
829	3186	270
267	458	456
1693	11247	1
614	978	2316
1114	306	299
1157	488	1884
1193	3679	1365
1599	5134	497
1923	1044	1178
60	1743	47
539	99	144
202	227	159
180	2763	19
885	455	572
810	10267	27
1355	196	402
907	1242	354
727	9591	1225
453	233	100
496	7460	56
698	9363	12091
666	609	392
686	4312	824
1746	969	818
382	6335	600
1950	81	442
50	1514	308
428	889	2954
1859	17162	2
521	4837	1664
1897	1672	1707
400	67	63
1024	1714	495
1990	1621	24
637	857	74
1022	1243	819
1909	455	577
1477	14758	23
1707	854	87
14	587	621
1137	9234	80
1848	2290	961
269	3462	12
814	646	184
196	4074	627
824	206	22
1801	3695	52
1342	1415	301
520	55	126
647	4058	530
418	6680	425
1956	6497	384
1801	16751	38
405	329	367
608	8545	45
1861	1202	183
2062	1147	1612
1506	126	292
1839	1338	80
4	180	256
2048	9190	12
231	4562	142
759	859	511
831	155	3411
1796	472	385
70	1426	195
1780	544	1966
1516	951	67
1567	1447	1042
1797	173	1004
181	3839	78
1729	8705	100
45	1439	205
912	917	1384
1099	1243	23
925	5217	796
366	154	4853
1586	1104	34
1139	465	441
1515	2977	279
131	3141	152
1428	7329	844
571	787	345
1742	1379	361
129	389	480
208	4268	225
1975	17970	384
1930	8394	543
471	605	72
1584	15446	41
1725	906	492
418	6682	359
589	5746	96
824	735	38
1741	1511	223
590	8360	125
1202	1156	321
1840	12026	273
1636	542	40
312	5573	313
1350	4130	492
594	1145	17
502	378	381
1969	217	967
1794	3375	394
1597	154	690
1421	961	54
886	265	37
1337	679	363
1108	9458	237
846	1205	1457
1060	1963	579
743	5929	2253
1009	481	148
999	506	565
1984	830	618
1330	13912	1152
409	230	47
1104	55	357
571	5140	804
2043	6769	358
1818	72	25
1118	460	1079
561	2922	1548
1547	3753	240
1387	1375	187
1148	515	78
1613	516	581
1784	424	582
2038	706	121
2028	8702	116
531	681	357
431	952	1429
1195	13057	1956
1547	432	292
1951	17847	716
107	2741	2809
692	9299	425
1120	306	68
1426	295	60
1078	1415	51
1556	3417	596
868	4036	1045
1217	1780	232
1665	5731	1
1474	14739	287
1089	233	288
1294	1243	23
520	181	4795
13	536	2
985	534	1674
1451	14625	454
149	291	183
1132	316	1266
348	5954	29
1776	548	156
1108	11515	70
2016	15671	77
1395	203	517
556	173	9
107	957	4138
543	1376	631
781	306	80
123	3036	409
1027	374	1638
433	1803	338
536	455	72
1697	3134	286
1204	2146	270
1995	486	475
845	2006	7
1340	4188	1879
22	818	1190
1570	703	334
1216	230	158
14	581	634
172	489	468
1489	701	182
1060	12047	428
620	542	371
703	679	320
1465	310	782
906	779	4569
338	5836	220
465	229	172
123	64	324
2052	2347	1074
1678	5749	108
683	159	676
1648	437	343
534	468	39
1828	325	361
592	659	718
1500	15034	622
1046	790	68
1063	8788	162
1316	289	229
1398	14315	691
769	432	483
1355	14066	173
216	4382	131
2078	2398	1230
1069	1241	312
878	295	22
285	1286	126
260	67	278
1951	3333	560
982	11569	58
396	880	1456
439	6892	1094
108	2772	346
1202	441	309
377	1349	900
1769	2546	41
1026	11837	947
1481	14805	1279
319	5645	317
813	2277	120
2052	717	26284
1335	13317	55
1861	1206	258
967	10427	155
702	498	505
326	457	89
118	1925	257
1088	4823	646
2064	217	68
808	9230	257
1390	562	295
1192	10040	456
585	5485	621
473	318	159
816	288	31
1007	3306	92
2040	1470	72
296	5371	7
2067	18540	137
2007	9452	2493
624	377	929
1904	16952	138
1458	6121	79
1626	15694	84
31	1073	90
405	322	1171
997	1614	386
2007	854	2265
1706	1397	1025
964	1246	289
1850	4704	203
81	2247	150
155	3446	841
1159	917	599
325	506	363
742	1518	90
1371	14183	144
1920	1043	193
1402	917	6
993	11606	174
1038	1810	168
871	3057	1567
1126	12526	86
1051	1041	1722
153	506	772
1381	1780	60
205	4230	1125
900	10938	187
1433	10436	585
1774	8065	33
1872	486	1192
1777	1486	336
647	621	431
99	2582	73
1253	1047	210
854	850	38
2051	18426	4
1976	6947	764
1833	528	185
424	1119	391
255	4853	750
913	1515	324
960	11401	137
329	485	906
383	701	230
1438	447	611
334	857	401
1258	1534	141
362	65	694
510	55	3
49	1106	197
1576	1375	316
74	2073	145
952	1771	133
487	7393	704
1427	2531	374
865	5006	42
1080	1429	68
662	1866	443
1684	16048	2
462	1881	602
1808	295	1280
2093	1360	246
1286	238	362
91	2481	855
1684	519	4
1491	448	252
1472	12394	111
638	455	473
355	966	334
161	1104	1454
1495	6048	10
1265	154	752
394	5119	46
853	184	1071
155	1878	1247
895	709	403
952	1048	1392
1238	1639	285
444	6655	103
1177	4746	179
1745	429	329
836	272	34
2066	18523	119
814	89	509
219	357	972
403	3558	2201
247	1874	149
1223	163	624
1112	2573	235
860	9448	395
340	292	536
1841	7457	195
1265	437	124
1802	9423	337
1605	5534	309
699	3476	371
2028	18317	111
886	10826	42
1443	868	110
873	302	871
1823	4177	261
551	2206	29
466	641	121
69	1622	290
1219	172	449
1524	220	1645
1410	14390	36
141	89	71
1109	333	944
1471	289	43647
1382	2923	1144
371	153	1244
200	198	154
195	418	33
657	1876	236
1592	614	114
1822	383	33
1002	175	70
229	38	2
662	9086	492
1322	7326	263
236	701	472
1003	9631	208
1204	1969	359
1274	212	413
816	541	7
404	6559	45
456	646	59
1079	3734	1461
533	7848	123
166	474	123
858	466	262
1711	12752	976
1778	65	10453
407	1405	25
2078	2842	693
75	2080	407
136	355	201
1270	1100	179
1425	690	7195
641	1934	1498
1860	1526	272
510	7633	1
353	1452	11
543	207	676
1791	299	1178
1818	993	14
1284	2671	1277
560	3767	86
396	6510	358
14	566	671
690	535	743
523	618	1
1538	1151	16
481	65	86
292	613	329
582	1568	3664
1172	378	158
131	3164	87
1233	386	427
1449	1416	300
87	476	21
547	959	128
544	4022	187
1586	1521	8
264	174	273
512	808	1130
2041	7837	210
1817	16853	194
21	786	734
417	292	986
463	378	13
1221	12490	30
1200	1772	151
2020	969	128
1430	5437	462
767	176	196
34	430	185
478	4211	2490
1564	302	202
1382	6321	613
1160	412	2111
1864	17207	28
1061	8808	168
1024	1104	2509
991	203	959
419	6693	9
1854	17116	100
1774	536	33
1802	11550	1163
2076	5745	147
888	4036	478
641	455	3175
345	5923	70
1990	1943	19
1895	538	787
1034	410	197
1210	13161	1543
1198	306	429
264	384	732
107	517	3398
1626	2901	74
606	370	522
1351	486	38
763	403	177
1214	5526	302
1112	512	358
510	7621	10
210	173	16895
1513	173	489
1647	1186	379
1367	2419	318
2021	7781	765
710	436	380
315	2277	297
1663	3332	428
853	3881	134
617	3488	234
31	1064	422
1954	330	948
1920	6453	262
895	10898	286
690	8409	205
2008	1513	629
1325	12325	354
808	534	3098
1979	461	88
319	5644	344
1444	500	464
1331	1755	985
1384	3200	313
808	4828	203
1619	602	326
81	2256	126
354	292	19
1145	6454	117
719	9521	136
330	646	293
2019	1768	1726
432	5087	246
1366	471	77
1937	17741	547
1600	523	543
989	67	169
840	10539	970
826	486	25
1581	2660	1327
295	841	614
1826	453	368
1994	203	130
1990	2226	18
295	1531	313
710	159	260
1680	2277	449
1058	1453	227
1838	1519	354
1666	306	764
58	1699	3
64	1850	140
1279	903	49
1282	1383	187
391	6432	539
825	10414	232
1944	17811	1030
1196	854	2858
543	418	774
1696	3675	15
38	951	71
1255	1243	358
405	300	291
1902	16034	481
802	10165	4
1575	15390	175
853	298	487
1335	1222	140
1909	461	673
1247	793	442
498	257	28980
646	691	214
557	17	197
1709	4405	126
1532	525	979
2083	18606	13
1777	16607	1320
1700	6137	113
621	290	2696
1202	187	301
1560	3332	4
503	689	425
157	300	255
55	1609	786
837	756	114
1791	1459	879
863	498	121
670	2132	659
1641	718	202
670	310	810
1537	4471	416
1049	1424	28
130	3128	212
531	686	1732
526	2791	1
27	917	81
994	11632	181
778	602	2046
1005	1954	311
1544	5079	306
788	3302	110
1857	2524	370
1367	2416	815
759	526	160
86	2389	215
492	1772	415
394	6481	70
1776	352	141
1414	1905	272
2031	3404	1653
1384	2176	532
695	1812	24
1983	291	153
132	686	2238
1542	994	132
1219	3871	1193
1660	220	112
217	4402	217
1904	17493	305
1124	318	755
961	1632	214
53	331	33
640	2343	6955
1270	13579	140
1038	7885	168
5	230	137
1632	9165	244
930	693	885
1976	8239	403
1377	190	763
685	9260	660
401	1041	83
994	11642	84
497	310	310
1793	4586	970
1360	211	332
129	461	467
1534	377	644
2100	2774	436
467	7226	171
450	1412	20923
213	475	484
1751	3826	56
727	857	384
1624	622	60
387	430	5393
446	67	1904
800	724	969
1938	17752	250
1342	1132	673
1104	12352	119
204	4202	233
73	1704	149
2096	533	1304
237	1106	202
423	993	207
891	8014	143
1640	497	31
430	98	2220
302	352	598
2077	198	204
1377	412	987
427	4262	3565
1368	289	2967
1207	1868	38
1089	2638	154
39	1282	55
2054	699	89
252	292	492
296	5400	3
36	1183	718
1865	36	205
476	5836	104
1749	7	947
333	5772	151
1816	16843	258
82	1117	353
1594	377	351
2075	89	203
2041	2840	210
252	323	2972
387	5186	4063
1501	845	1032
619	1520	756
66	1901	265
1986	1360	572
252	161	203
708	841	5
1275	733	1194
1733	1119	184
424	1368	198
1695	8710	137
424	181	305
604	302	1669
1942	56	5195
1977	1736	494
1123	12498	233
204	4220	137
889	5605	576
1753	331	552
1981	689	126
2060	835	172
1216	2661	370
1406	2639	161
1877	3411	55
2066	487	182
713	300	270
405	1037	601
109	952	148
2030	1736	206
899	10919	314
1312	371	485
1368	14151	234
1253	352	363
1212	1159	1303
36	1197	301
120	65	48
12	407	1600
852	289	1035
1449	8122	174
1717	311	467
1866	2444	1512
782	2702	518
1532	257	481
1483	464	68
1856	323	700
530	6217	33
1176	937	907
1238	1062	258
1107	1195	1407
1137	289	317
808	89	4158
2005	197	302
2093	733	90
2045	17138	39
263	1705	371
646	461	727
1467	289	311
1340	10848	404
304	227	27
1433	1098	1020
303	5471	206
150	3376	40
968	746	311
2	79	1990
96	193	17
1794	377	67
1828	321	696
1194	56	657
1699	525	243
1507	475	22
1692	16065	365
1322	845	490
1630	64	378
980	11537	66
619	448	605
310	531	106
821	1688	173
635	8027	103
1465	10069	1146
1288	13690	225
1630	15718	221
1998	429	296
730	2444	386
1613	1410	2521
782	4297	697
347	1870	3197
697	52	443
1956	877	4244
887	8658	134
793	329	333
266	1892	53
552	7975	5
1720	16263	539
921	3357	557
153	174	236
979	10857	239
2029	226	1111
2009	4810	132
1503	4316	259
849	3469	216
1593	527	243
997	3277	458
1532	5934	239
51	1261	328
1996	475	139
63	1809	86
849	599	647
1028	540	151
1249	3289	385
903	1044	956
185	3911	75
1539	499	22
1121	12462	6
1172	12932	134
1422	501	4390
1805	212	1818
1822	16881	26
339	325	1563
2046	953	610
369	2815	495
420	6700	1967
363	854	464
920	2430	137
1539	3200	24
1300	55	5186
1121	12473	4
885	10823	191
342	5894	65
1521	524	516
2057	3466	301
1452	2435	95
1689	3700	537
1495	8461	29
822	10397	1051
390	89	19376
321	4342	41
1259	2524	405
1310	13756	20
721	6305	402
1604	25	178
1951	10955	247
1191	1413	72
214	466	135
209	486	154
211	4318	89
1147	12658	97
660	8765	70
682	9250	333
519	807	206
521	6196	1787
1185	7781	278
639	2498	131
2045	1400	62
1854	12439	79
331	3397	49
1647	464	482
704	475	22867
427	4762	338
1362	14119	92
1729	15548	102
1519	466	57
726	2094	6
829	602	249
1145	1042	76
711	951	23
1709	1416	439
1287	1276	52
416	1709	71
1477	14767	15
61	1782	170
103	959	24
511	612	28
1517	294	2256
1766	1051	155
1404	554	866
2003	6582	107
1173	5503	240
432	4832	510
1502	3502	24
1324	4285	66
464	419	539
777	19	126
900	10940	171
1662	9907	704
1624	5152	63
120	1556	320
509	1905	177
989	1159	527
1853	11352	181
301	89	608
1016	2281	700
1209	13159	37
768	797	10
1313	3810	390
770	4024	295
1642	15792	169
1782	1957	28
420	1047	120
116	2924	222
1138	152	465
1416	171	292
129	972	237
577	1075	188
446	3885	1930
151	198	50
1416	199	334
404	6553	990
1049	53	73
1072	12110	227
7	310	962
153	154	98
1712	868	325
1766	961	103
1382	229	306
154	209	12
2010	2652	825
1300	257	3918
998	11689	1218
233	292	5531
231	292	181
1963	3763	203
1719	16241	174
1787	1122	167
2067	18531	392
367	498	833
1786	1447	61
1707	917	121
1829	1609	870
853	3460	135
451	327	437
595	1337	1124
1219	4308	285
1717	65	444
1847	17033	12
526	412	456
593	8377	131
858	157	8987
729	72	888
559	3371	25
1724	67	38
1243	2352	83
1245	228	450
1775	9869	106
2009	426	156
1337	709	376
926	11105	189
1212	10554	797
41	1352	546
941	11239	1096
1993	17685	12
2014	18224	175
718	1983	1279
1803	677	275
107	843	2683
404	1689	1100
1366	1440	55
52	1566	90
271	302	1641
572	298	333
51	1360	1044
1204	3147	792
1457	461	7916
1643	801	384
1476	531	566
1942	533	3996
737	4092	285
1515	4350	127
341	5859	120
1006	69	549
172	3736	287
1919	3797	48
1685	469	62
978	1339	1322
242	292	1044
1775	3922	61
1087	429	1755
12	494	3648
1729	159	162
998	11696	137
567	211	1833
2000	18130	1993
785	10028	46
101	1239	114
1922	70	47
1908	99	166
1249	197	216
285	3670	55
1431	246	166
2080	1888	496
980	11546	55
129	67	369
984	1441	1971
1766	289	3841
147	349	677
29	537	201
884	456	565
1342	447	594
1872	9158	244
728	969	1496
1373	9185	183
460	1090	285
777	1297	430
578	1866	102
905	461	181
658	58	196
893	10880	344
180	3808	29
812	377	453
499	522	14
891	1113	503
1264	3308	133
1126	209	112
46	320	320
2071	2023	105
949	4774	342
1715	1382	205
934	2381	102
529	1369	674
617	8602	320
1835	1072	109
1064	930	27
185	3919	28
1784	6453	384
1841	50	278
1661	548	558
1173	748	791
941	223	15200
1015	3078	149
1991	81	66
210	4305	124
92	1243	13
1061	447	416
2014	1013	408
1762	324	586
1556	1433	1008
1798	157	354
1795	532	263
1573	427	114
1414	228	270
785	4819	355
1549	689	79
1299	340	1590
247	4738	452
74	2076	128
1296	152	100
843	5600	29
223	3489	877
1396	724	77
846	3431	1135
1946	518	1033
1864	17211	25
1197	10640	159
336	2771	1702
713	161	850
126	3078	204
337	1530	28
1981	10548	139
720	2935	55
1256	65	364
598	8415	500
592	234	503
927	923	403
352	5980	479
596	1886	291
1875	225	267
2014	3201	258
751	508	123
1864	14740	43
474	7305	204
376	6275	24
795	1573	743
1116	11063	14
59	517	551
1740	1396	1237
1539	1807	37
694	2014	234
1408	2716	1
995	288	241
218	706	207
37	1150	278
1492	475	34
71	1995	329
1981	3676	90
47	298	642
2032	620	807
362	6124	259
61	1761	285
345	5924	64
1414	1375	777
1398	371	548
2028	154	107
787	190	261
89	701	4363
1798	418	32
482	1492	54
972	11482	116
1591	310	91
711	1803	48
1678	6132	102
1164	173	276
31	1082	58
1755	9457	134
1258	10127	46
912	10993	6406
1764	2139	279
634	187	97
1624	15644	360
1111	300	1537
2011	234	30
1852	17085	332
1333	1242	175
1935	2435	493
450	6765	290
1567	1464	817
652	1870	31
513	486	245
1247	907	183
23	868	186
660	6002	64
608	8566	15
1030	839	520
1489	536	292
1521	1377	480
891	3244	162
416	6665	73
116	2915	387
203	814	115
98	2020	60
1499	14999	711
546	2576	2564
441	1400	76
219	1246	2124
2100	4970	614
744	8761	49
254	4087	489
1083	3466	226
237	442	122
216	2824	43
1100	845	157
1595	874	168
10	438	308
938	1455	605
578	793	243
978	1743	292
302	5468	184
526	7778	4
913	207	838
413	3460	248
2061	3499	16
431	953	997
1678	498	92
208	4269	195
1099	229	64
1628	686	427
3	105	403
966	331	624
2047	1156	180
1216	3616	7246
88	2398	68
466	7191	705
934	554	111
23	856	240
566	1384	183
1160	830	865
301	292	241
2090	18633	514
1271	13590	364
941	757	3187
1850	17078	295
1948	1684	353
1187	2289	201
521	1198	639
289	464	673
1222	13265	1007
303	412	811
1799	545	137
1301	302	3273
1607	544	114
336	5804	385
1851	2801	5
1757	498	48
1521	15167	606
1480	972	220
2030	162	281
1092	55	1005
647	154	1370
1828	291	833
461	913	32
2058	9932	29
262	72	1308
193	4042	316
